 all day felt it in the fallen rain you believe you believe in something till you cant dream open up your arms now you may comfort me me all the time   all day felt just like a fallen wave you believe you believe in something till you cant speak open up your mouth now you may comfort me me all the time   all the time has made it so hard for you given more than you thought to use   all day felt it in the solemn way you believe you believe in something til you cant dream open up your arms now you may comfort me me all the time   all the time has made it so hard for you given more than you thought to use,more than you thought to use
 livin it up you can have it all pull more women than any two men or train can haul but my baby she does something way more impressive than the georgia crawl she blackens pages like a russian romantic gets down more often than a blowup doll   why the long face blondie im already taken – sorry i may act like a lunatic but if you think im fucking crazy youre mistaken keep moving   on the road again for months at a time doesnt take half that long for men about town to forget whats mine now my genius cant drink in silence shes gotta listen to your tiredass lines i know its hard to believe the goodhearted woman could have a body thatd make your daddy cry   why the long face jerkoff your chance has been taken – good one you may think like an animal but if you try that catandmouse shit youll get bitten keep moving,nothing good ever happens at the goddamn thirsty crow
 it doesnt matter where you roam when no ones left to call you home i might have strayed a bit too far im counting all the moonlit stars   im a little lost at sea im a little birdie in a big old tree aint nobody looking for me here out on the highway   but i will be found but i will be found when my time comes down but i will be found   somedays i think its all okay some nights i throw it all away i saw her face and i could tell my ghost had left the town as well   im a little lost at sea im a little birdie in a big old tree aint nobody looking for me here out on the highway   but i will be found but i will be found when my time comes down but i will be found   im a little lost at sea im a little birdie in a big old tree aint nobody looking for me here out on the highway   maybe im a runaway train maybe im a feather in a hurricane maybe its a long play game but maybe thats a good thing   but i will be found but i will be found when my time comes down but i will be found   keep on running until my run is gone keep on riding until i see that dawn and i will be found i will be found,i will be found lost at sea
took the breath from my open mouth never known how it broke me down i went in circles somewhere else shook the best when your love was home storing up on your summer glow you went in search of someone else  and i hear your ship is comin in your tears a sea for me to swim and i hear a storm is comin in my dear is it all weve ever been  caught the air in your woven mouth leave it all ill be hearing how you went in search of someone else they taught the hand that taut the bride both our eyes locked to the tide we went in circles somewhere else  anchor up to me love anchor up to me love anchor up to me love oh anchor up to me love,anchor 
 asleep with the morning light walking you home found you in the garden with pockets of gold i forgot the future and the time   would you be the only one in my life with my love ive been running   and you help me realize there aint much time in life before the lights go down so i want to tell you now   youre laying in my white bed sleeping in my thoughts on a trip to carcassonne where our dreams wont get lost i forgot the past and all its woes   would you be the only one in my life with my love ive been running   and you help me realize there aint much time in life before the lights go down so i want to hold you now   for a few weeks ill be obligated to play my songs and travel on the road all i want when i get back home is to see your face and lie with you alone ill do my best to show you how much i want to know you to know you   your grandma and grandpa give you all of their love i want to stay beside you through these times that are tough i cant always trust whats on my mind but i know   you could be the only one in my life with my love ive been running   and you help me realize there aint much time in life before the lights go down so i want to know you now yeah i want to know you now i want to know you now,carcassonne
 jet plane headed up to the sky spread wings in the clouds getting high we aint hit a rave in a while sounds of the sir so take me back to yo london   i do deals but i never get twanged twanged moves that aint ever been planned planned know goons that were never in gangs gangs where im from chat shit get banged what where im from chat shit let a 12 gauge rip yeah its sick how it fits in my hand hand i dont mix with the glitz and the glam glam all these stupid pricks on the gram i dont do online beef or neeky grime beef im way too gd up to beef with grime neek i bought an ap to help me time keep my shooter ride deep he moves when i speak my shooter ride ride he shoot a guy guy leave you wet like you scuba dived we were younger then and now were unified south london boys get you crucified im gone   its that time big mike and teddy are on grime i wanna try new things they just want me to sing because nobody thinks i write rhymes and now im back in the bits with my guy give me a packet of crisps with my pint i hit my friends up go straight to the pub cause i havent been home in time yes i but thats my fault oh grossed half a billi on the divide tour oh yes i aint kidding what would i lie for oh but now im back on the track with big michael woah he said teddy never get off your high horse and never let em take your crown ive been away for a while travelled a million miles but im heading back to london town right now   jet plane headed up to the sky to the sky spread wings in the clouds getting high woop woop we aint hit a rave in a while in a what so take me back to london bass high middle nights ceilin low ceilin low sweat brow drippin down when in rome when in rome no town does it quite like my home they dont so take me back to— birmingham 0121 stand up   you better tell them the hooligans here my team cant lose when im here outside quick twos and a beer you see me when i choose to appear just paid a few bags for my carpet blud take off your shoes when youre here yo i can turn boos into cheers tiptronic man cruise through the gears rep blues when im here its brum fam are you dumb red red wine or you want a redrum you can be forty you dont wanna war me end of story youre gunna get spun man smoke weed til my whole heads numb dont talk greaze cause i wont take none vip in my own section wild wild west with the old western its brum   old school raving back to scally and the ap packed with gally take me back to manny blacked out roll full of yack and maggy and a s3 boot full of packs of cali hit the booth man slap it snap it bap bap thats that track wrapped im happy some man are blessed some are bad and trappy gets cold up north pack your hat and trackie huh man was made to set pace young aitch i came for first place made a change to get paid fam i stayed in my lane and came with that flame day to day we on stage make my k then i skate and catch the next plane baking up when i wake rake it up get it saved its make it or break   its make it or break human man still make a mistake mad now aitch just made a mixtape told jaykae to make the next eight we bout to set pace i cant get about no more it gets bait and i dont get head no more i get face she dont want him no more she wants jay and she dont want me no more she wants aitch aye jaykae make a lot of p uh go straight there if thats where ive got to be wait stop pop my collar im a g 5 million minimum what i wanna see i aint in it for the money put that to bed tell mumsy that im on a track with ed aim this one at your head write bars with a pen on a pad when the batterys dead   jet plane headed up to the sky 0161 spread wings in the clouds getting high 0121 we aint hit a rave in a while sounds of the s— so take me back to london woo bass high middle nights ceilin low sweat brow drippin down when in rome no town does it quite like my home like my home so take me back to london,take me back to london 
 give me love like her cause lately ive been waking up alone paint splattered teardrops on my shirt told you id let them go   and that ill fight my corner maybe tonight ill call ya after my blood turns into alcohol no i just wanna hold ya   give a little time to me or burn this out well play hide and seek to turn this around all i want is the taste that your lips allow   mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy give me love   give me love like never before cause lately ive been craving more and its been a while but i still feel the same maybe i should let you go   you know ill fight my corner and that tonight ill call ya after my blood is drowning in alcohol no i just wanna hold ya   give a little time to me or burn this out well play hide and seek to turn this around all i want is the taste that your lips allow mamy mymyy oh give me love give a little time to me or burn this out well play hide and seek to turn this around all i want is the taste that your lips allow   mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy give me love   mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover mmy my mmy my mmy my give me love lover   love me love me love me give me love give me love give me love love me give me love   mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love mamy mymyy oh give me love,give me love
ribbon of the river by my side i walk the shores and watch it unwind the railway tracks will leave a glimpse of the light from the train trailing sparks of gold behind  and as soon as youre seen it its gone as soon as youve seen it its gone  secrets of the city make an aching in my heart and the mysteries that tease me so i long to belong but i always have to go  people stare and wonder why i stray they dont understand that wanderings my way ill never stop though time is slipping away the elusive light shining strange on my face  as soon as youve seen it its gone as soon as youve seen it its gone  secrets of the city make an aching in my heart and the mysteries that tease me so i long to belong but i always have to go  home ties me up with discontent since the day i first went yearning to be back again how will i return and when  secrets of the city make an aching in my heart and the mysteries that tease me so i long to belong but i always have to go,ribbon
 please remember me happily by the rosebush laughing with bruises on my chin the time when we counted every black car passing your house beneath the hill and up until someone caught us in the kitchen with maps a mountain range a piggy bank a vision too removed to mention   but please remember me fondly i heard from someone youre still pretty and then they went on to say that the pearly gates had some eloquent graffiti like well meet again and fuck the man and tell my mother not to worry and angels with their great handshakes were always done in such a hurry   and please remember me that halloween making fools of all the neighbors our faces painted white by midnight wed forgotten one another and when the morning came i was ashamed only now it seems so silly that season left the world and then returned and now youre lit up by the city   so please remember me mistakenly in the window of the tallest tower calling passersby but much too high to see the empty road at happy hour gleam and resonate just like the gates around the holy kingdom with words like lost and found and dont look down and someone save temptation   and please remember me as in the dream we had as rugburned babies among the fallen trees and fast asleep beside the lions and the ladies that called you what you like and even might give a gift for your behavior a fleeting chance to see a trapeze swinger high as any savior   but please remember me my misery and how it lost me all i wanted those dogs that love the rain and chasing trains the colored birds above their running in circles around the well and where it spells on the wall behind st peter so bright on cinder gray in spray paint who the hell can see forever   and please remember me seldomly in the car behind the carnival my hand between your knees you turned from me and said the trapeze act was wonderful but never meant to last the clown that passed saw me just come up with anger when it filled with circus dogs the parking lot had an element of danger   so please remember me finally and all my uphill clawing my dear but if i make the pearly gates ill do my best to make a drawing of god and lucifer a boy and girl an angel kissing on a sinner a monkey and a man a marching band all around a frightened trapeze swinger,the trapeze swinger
 ive these dreams im walking home home when it used to be and everything is as it was frozen in front of me  here i stand 6 feet small romanticizing years ago its a bitter sweet feeling hearing wrapped around your finger on the radio   and these days i wish i was 6 again oh make me a red cape i want to be superman   oh if only my life was more like 1983 all these things would be more like they were at the start of me heaven made in 83   thinking about my brother ben i miss him every day he looks just like his brother john but on an 18 month delay  here i stand 6 feet small and smiling because im scared as hell kind of like my life is like a sequel to a movie where the actors names have changed oh well   and these days i wish i was 6 again oh make me a red cape i want to be superman   oh if only my life was more like 1983 all these things would be more like they were at the start of me heaven made in 83   and most my memories have escaped me or confused themselves with dreams if heavens all we want it to be send your prayers to me care of 1983  you can paint that house a rainbow of colors rip out the floorboards replace the shutters but thats my plastic in the dirt   whatever happened to my whatever happened to my whatever happened to my lunchbox when came the day that it got thrown away and dont you think i should have had some say in that decision,83
 now i dont wanna hate you just wish youd never gone for the man and waited two weeks at least before you let him take you i stayed true i kind of knew you liked the dude from private school hes waiting for the time to move i knew he had his eyes on you hes not the right guy for you dont hate me cause i write the truth no i would never lie to you but it was never fine to lose you and what a way to find out it never came from my mouth you never changed your mind but you were just afraid to mind out but  it i wont be changing the subject i love it ill make your little secret public its nothing im just disgusted with the skeletons you sleep with in your closet to get back at me trapped and im lacking sleep fact is youre mad at me because i backtrack so casually youre practically my family if we married then ill guess youd have to be but tragically our love just lost the will to live but would i kill to give it one more shot i think not   i dont love you baby i dont need you baby i dont want you no anymore i dont love you baby i dont need you baby i dont wanna love you no anymore   recently i tend to zone out up in my headphones to holocene you promised your body but im away so much i stay more celibate than in a monastery im not cut out for life on the road cause i didnt know id miss you this much and at the time wed just go so sue me i guess im not the man that you need ever since you went to uni ive been sofa surfing with a rucksack full of less cash and i guess that could get bad but when i broke the industry thats when i broke your heart i was supposed to chart and celebrate but good things are over fast i know its hard to deal with and see this i tend to turn you off and switch on my professional features then i turn the music off and all im left with is to pick up my personal pieces jesus i never really want to believe this got advice from my dad and he told me that family is all ill ever have and need i guess im unaware of it success is nothing if you have no one there left to share it with   i dont love you baby i dont need you baby i dont want you no anymore i dont love you baby i dont need you baby i dont wanna love you no anymore   and since you left ive given up my days off its what i need to stay strong i know you have a day job but mine is 247 i feel like writing a book i guess i lied in the hook cause i still love you and i need you by my side if i could the irony is if my career in music didnt exist in 6 years yeah youd probably be my wife with a kid im frightened to think if i depend on cider and drink and lighting a spliff i fall into a spiral and its just hiding my misguiding thoughts that im trying to kill and id be writing my will before im 27 ill die from a thrill go down in history as just a wasted talent can i face the challenge or did i make a mistake erasing  its only therapy my thoughts just get ahead of me eventually ill be fine i know that it was never meant to be either way i guess im not prepared but ill say this these things happen for a reason and you cant change  take my apology im sorry for the honesty but i had to get this off my chest   i dont love you baby i dont need you baby i dont want you no anymore i dont love you baby i dont need you baby i dont wanna love you no anymore,the man
 when the sun rises silver if it rises at all meet me there across the water and well start an endless storm   rain falls in love we fall in love   together we walk the english winter so caught up in one another who cares if were under thunder showers the rain is ours and we are lovers of heavy weather   come out lightning tries to strike us we might be frightened but we wont run we be so happy if we were fearless and in the darkness we will become   rain falls in love we fall in love   together we walk the english winter so caught up in one another who cares if were under thunder showers the rain us ours and we are lovers of heavy weather   heavy weather heavy weather heavy weather heavy weather heavy weather heavy weather heavy weather heavy weather   together we walk the english winter so caught up in one another who cares if were under thunder showers the rain us ours and we are lovers of together we walk the english winter so caught up in one another who cares if were under thunder showers the rain us ours and we are lovers of heavy weather heavy weather,heavy weather
 fore go this ritual of silence my thoughts collapse me under go your habitual ways of violence im strung up today the night falls earlier these days but the stars arent as bright as they were in our old summer haze   drifting away from me my love will be waiting near so hungry throw away my necessities and you will be in my past the nights fall easier your way but the stars arent as bright as they were in our old summer haze   oh youre paramount and im just shallow now in your tides oh youre paramount so leave me narrow and surmount my mind and so we drift   become individual my vibrance is gone with the wind were numb we have heard it all before our silence escapes your thoughts and the night falls earlier these days but the stars arent as bright as they were in our old summer haze   oh youre paramount and im just shallow now in your tides oh youre paramount so leave me narrow and surmount my mind oh youre paramount and im just shallow now in your tides oh youre paramount so leave me narrow and surmount my mind and so we drift,so we drift
 here comes the cold break out the winter clothes and find a love to call your own you enter you your cheeks a shade of pink and the rest of you in powder blue   who knows what will be but ill make you this guarantee see   no way november will see our goodbye when it comes to december its obvious why no one wants to be alone at christmas time   in the dark on the phone you tell me the names of your brothers and your favorite colors im learning you and when it snows again well take a walk outside and search the sky like children do ill say to you   no way november will see our goodbye when it comes to december its obvious why no one wants to be alone at christmas time and come january were frozen inside making new resolutions a hundred times february wont you be my valentine and well both be safe til st patricks day   we should take a ride tonight around the town and look around at all the beautiful houses something in the way that blue lights on a black night can make you feel more everybody it seems to me just wants to be just like you and me hey hey   no one wants to be alone at christmas time and come january were frozen inside making new resolutions a hundred times february wont you be my valentine and well both be safe til st patricks day   and if our always is all that we gave and we someday take that away ill be alright if it was just until st patricks day,st patricks day
 its not the waking its the rising it is the grounding of a foot uncompromising its not forgoing of the lie its not the opening of eyes its not the waking its the rising   its not the shade we should be past it its the light and its the obstacle that casts it its the heat that drives the light its the fire it ignites its not the waking its the rising   its not the talking its the doing its the hand that yearns for work in its renewing of the self each time you try of purpose and of pride its not the waking its the rising   its not the song it is the singing it is the hearing of a human spirit ringing it is the bringing of the line it is the baring of the rhyme its not the waking its the rising   and i could cry power power power power power oh nina cried power billie cried power mavis cried power  and i could cry power power power power power oh curtis cried power patti cried power nina cried power   its not whats in front but whos beside you its all that came before and what it provides you all those that held the line who wouldnt bow down and resign its not the waking its the rising   its not the wall but whats behind it the fear of fellow men his mere assignment and everything that were denied by keeping the divide its not the waking its the rising   and i could cry power power power power power oh nina cried power billie cried power joni cried power  and i could cry power power power power power oh james brown cried power lennon cried power nina cried power   and i could cry power power has been cried by those stronger than me straight into the face that tells you to rattle your chains if you love being free  i could cry power power power is my love when my love reaches to me a perfect show of love any act of hope and love in its actuality   i could cry power power power power power oh curtis cried power dylan cried power marvin cried power  cry power power power power power oh power power nina cried power,nina cried power 
 if i ever get around to living im going to put my things away in the drawers and in the closets and there ill stay stay  if i ever get around to living its going to be just like i dreamed im going to take the love im given and set it free free  if i ever get around to living ill take the end of every day tie it up to every morning and sail away away  free free  maybe its all a dream im having at seventeen i dont have tattoos and very soon mother will be calling me saying come upstairs youve got some work to do   when are you going to wise up boy when are you going to wise up boy when are you going to wise up boy when are you going to wise up boy   you are hiding in your mind working all the time trying to make it better than you got it  and you been spending all your time searching for a sign thats never going to look the way you want it   when are you going to wise up boy when are you going to wise up boy when are you going to wise up boy when are you going to wise up boy,if i ever get around to living
 ohohoh ohohohoh ohohoh ohohohoh ohohoh ohohohoh ohohoh ohohohoh ohohoh ohohohoh ohoh   hey baby even though i hate ya i wanna love ya i want you and even though i cant forgive ya i really want to i want you tell me tell me baby why cant you leave me cause even though i shouldnt want it i gotta have it i want you   head in the clouds got no weight on my shoulders i should be wiser and realize that ive got ah   one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less one less problem ohohoh i got one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less one less problem ohohoh   and i know youre never gonna wake up i have to give up but its you i know i shouldnt ever call back or let you come back but its you every time you touch me and say you love me i get a little bit breathless i shouldnt want it but its you   head in the clouds got no weight on my shoulders i should be wiser and realize that ive got ah ooh ooh ah     got one less problem without ya i got one less problem without ya i got one less problem without ya i got one less one less problem i got one less problem without ya i got one less problem without ya i got one less problem without ya i got one less one less problem   if you know like i know you dont wanna step to this its the gfunk era funked out with a gangsta twist if you smoke like i smoke then you high like everyday and if your ass is a buster 213 will regulate   got one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less one less problem ohohoh i got one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less problem without ya ohohoh i got one less one less problem ohohoh   ohohoh ohohohoh ohohoh ohohohoh ohohoh ohohohoh ohoh,problem 
 oh round lake ive been wishing that i stayed to carve my name in louisiana state   one long day all my love will make you shake i found my place in a twisted rib cage     oh round lake for five years ive felt your break with all my shame i will watch you wash away i will watch you wash away i will watch you wash away   oh round lake ive been wishing you would take your place in every scene oh round lake i need  oh round lake serene,oh round lake
 i feel it can you feel it tonight i feel the fire between you and i i mean it dont you turn off the light though i dont wanna leave you ever no she was like damn¨ boy i never took you for a one night stand so dont make plans for nothing but me and a lil romance hey you and i whiskey on ice maybe later we can turn down all the lights so keep em on with nothing on oohmymymy   i was rolling up something with you kickin back in a way that we do i got everything i need in this room smoke clouds and a scent of perfume and all my friends are in the club and they keep ringin my phone prr but they aint got nothing on you ah ah and you aint got nothing on you leones con flow   mami suelo acobardarme pero hoy tomo alcohol ah quiero comentarle que no sé qué pasó ah desde que salimo por la tarde lo do a besarno lo do hasta hacer el amor ahora tengo tu olor ven a la habitación lo que hacemo lo do no se puede igualar parecemo ficción cuando entramo en acción esta peli de amor no se puede acabar yeh yo; ¡wuf pero lo que mata e que esta noche no vemo ya en mi casa ey; wuh y sé lo que te gusta y te atrapa que te diga que no te voy a soltar   i was rolling up something with you ¡wuh kickin back in a way that we do i got everything i need in this room smoke clouds and a scent of perfume and all my friends are in the club and they keep ringin my phone prr but they aint got nothing on you and you aint got nothing on you   look take the lead follow me whats it gonna be how you playin hard to get when you hollered me i take chanel to chanel for a shopping spree home girl only right she in a proper tee what i want and need you and a sofa i fly in a spaceship i gotta land the rover casa cruz casa blanca casanova im a fashionista she in fashion nova and a mad persona when i had her over the outfit it cost bread i got the matching loafers why cause thats suttin to do i got a million and two but theyre nothin on you nah   i was rolling up something with you kickin back in a way that we do i got everything i need in this room smoke clouds and a scent of perfume and all my friends are in the club and they keep ringin my phone brrt but they aint got nothing on you and you aint got nothing on you   she was like damn¨ boy i never took you for a one night stand she was like damn¨ boy i never took you for a one night stand want to be your man boy i never took you for a one night stand she was like damn¨ and you aint got nothing on you,nothing on you
 hollow to the touch make mischief at your best id follow at the cuff fake belief and rest   with frozen feet ill move the winter brings a new though shallow in my shoes left holland bruised,holland
 took the breath from my open mouth never known how it broke me down i went in circles somewhere else shook the best when your love was home storing up on your summer glow you went in search of someone else   and i hear your ship is comin in your tears a sea for me to swim and i hear a storm is comin in my dear is it all weve ever been   caught the air in your woven mouth leave it all ill be hearing how you went in search of someone else they taught the hand that taut the bride both our eyes locked to the tide we went in circles somewhere else   and i hear your ship is comin in your tears a sea for me to swim and i hear a storm is comin in my dear is it all weve ever been   anchor up to me love anchor up to me love anchor up to me love oh anchor up to me my love my love my love,anchor
 youre not her though i try to see you differently i tow the line you see im searching for what used to be mine and i saw your eyes and i saw alice staring back at me so i will try to find another one who suited me as well as her   ive moved far away from you and i want to see you here beside me dear but things arent clear   when we never even tried we never even talked we never even thought in the long run whenever it was painful whenever i was away id miss you and i miss you   she was mine i was hers and all thats in between if she would cry i would shelter her and keep her from the darkness that will be   ive moved far away from you and i want to see you here beside me dear but things arent clear   we never even tried we never even talked we never even thought in the long run whenever it was painful whenever i was away id miss you and i miss you   dont drop me in its not my turn if you cut deep then i might learn that you scarred and left me like a sunburn dont drop me in its not my turn and if you cut deep then i might learn that you scar and leave me like a sunburn   we never even tried we never even talked we never even thought in the long run whenever it was painful whenever i was away id miss you and i miss you and i miss you and i miss you and i miss you,sunburn
 true that i saw her hair like the branch of a tree a willow dancing on air before covering me under cotton and calicoes over canopy dappled long ago true that love in withdrawal was the weepin of me that the sound of the saw must be known by the tree must be felled for to fight the cold fretted fire but that was long ago   its not tonight oh oh where im set alight oh oh and i blink in sight oh oh of your blinding light oh oh oh its not tonight oh oh where you hold me tight oh oh and the fire bright oh oh oh let it blaze alright oh oh oh but youre good to me oh youre good to me oh oh oh but that youre good to me baby oh oh   with the roar of the fire my heart rose to its feet like the ashes of ash i saw rise in the heat settled soft and as pure as snow i fell in love with the fire long ago with each love i cut loose i was never the same watching stillliving roots be consumed by the flame i was fixed on your hand of gold layin waste to my lovin long ago   but thats not tonight oh oh where im set alight oh oh and i blink in sight oh oh of your blinding light oh oh and its not tonight oh oh where you hold me tight oh oh and the fire bright oh oh oh let it blaze alright honey oh oh oh but youre good to me oh youre good to me oh oh oh but youre good to me baby oh oh   so in awe there i stood as you licked off the grain though ive handled the wood i still worship the flame as long as amber of ember glows all the would that id loved is long ago   and its not tonight oh oh where im set alight oh oh and i blink in sight oh oh of your blinding light oh oh oh its not tonight oh oh where you hold me tight oh oh and the fire bright oh oh oh let it blaze alright oh oh oh  youre good to me oh youre good to me oh oh oh but youre good to me oh oh oh oh youre good to me youre good to me oh oh oh but youre good to me baby oh oh,would that i
 blue light sittin lotusstyle on your aframe in the countryside stillness slides the door and walks inside candle on the windowsill burned wickless through our lowlit meal heaven only knows the things you hide   in your blue eyes and your sly smile   tangerine on both your hands smells strong as the tobacco can roll me up a smoke if you dont mind touch me like that afternoon when your friends would all be over soon and you said what the hell well make the time   with your blue eyes and your sly smile,your sly smile
 when the sins of my father weigh down in my soul and the pain of my mother will not let me go well i know there can come fire from the sky to refine the purest of kings and even though i know this fire brings me pain even so and just the same   make it rain make it rain down lord make it rain oh make it rain make it rain make it rain down lord make it rain make it rain   well a seed needs the water fore it grows out of the ground but it just keeps on getting hard hunger more profound well i know they cant count tears from the eye but they may as well all be in vain and even though i know these tears come with pain even so and just the same   make it rain make it rain down lord make it rain oh make it rain make it rain make it rain down lord just make it rain make it rain   well the seas are full of water stops by the shore its like the riches of grandeur oh no never reach the poor and let the clouds fill with thunderous applause and let lightning be the veins but fill the sky with all that they can draw when its time to make a change   make it rain make it rain down lord make it rain make it rain make it rain make it rain down lord make it rain oh make it rain make it rain make it rain make it rain oh make it rain make it rain make it rain down lord make it rain oh make it rain make it rain make it rain make it rain make it rain make it rain make it rain make it rain oh make it rain,make it rain
 all the light came on my way from a once familiar face thought the love was here to stay   i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you   have you come to pacify let the haze enclose your mind just the way you pass the time   i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you   all the visions came in from the east and from the north future is the past and its still knocking at your door i could see you now i saw my friend she called my name or you propose the question to the history of refrain   do you miss the time at all had a thought leave as i fall to make eyes and close the door   i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you   all the visions came in from the east and from the north future is the past and its still knocking at your door i could see you now i saw my friend she called my name or you propose the question to the history of refrain   all the light came on my way from a once familiar face thought the love was here to stay   i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you i could be wrong if i think ill forget about you,i could be wrong
i drove 30 minutes just to drive back 30 minutes guess its just an hour of my life wishing you were in it while the earth is busy spinning even for a second of your time  my last night in pasadena i spent just dying to see ya  maybe its all worth it even if it isnt perfect nothing really ever goes to plan i just need a person who will hear just how im hurting when something not so pleasant hits the fan  my last night in pasadena i spent just dying to see ya  every time you eat alone you say youre thinking of me cause i used to say “thats what i like” i guess i am also prone to feeling kinda lonely when im by myself and taking bites  my last night in pasadena i spent just dying to see ya  oh ohh,30 minutes
 day off in kyoto got bored at the temple looked around at the 7eleven the band took the speed train went to the arcade i wanted to go but i didnt you called me from a payphone they still got payphones it costs a dollar a minute to tell me youre getting sober and you wrote me a letter but i dont have to read it   im gonna kill you if you dont beat me to it dreaming through tokyo skies i wanted to see the world then i flew over the ocean and i changed my mind woo   sunsets been a freak show on the weekend so ive been driving out to the suburbs to park at the goodwill and stare at the chem trails with my little brother he said you called on his birthday you were off by like ten days but you get a few points for tryin remember getting the truck fixed when you let us drive it 25 felt like flying   i dont forgive you but please dont hold me to it born under scorpio skies i wanted to see the world through your eyes until it happened then i changed my mind   guess i lied im a liar who lies cause im a liar,kyoto
 georgia georgia i love your son and when he gets older he might be the one he might be the one georgia georgia he has beautiful bones and he never lies or picks up his phone   and sometimes in the pouring rain hell fall in the mud and get back up again   and if you find me will you know me will you take me or will you fall   here is my day plan heres my new machine he is a fine new addition so young and so clean so young and so clean he came up through the water without a sound with my back to the shoreline i dreamt that he drowned i dreamt that he drowned   and sometimes when he looks at me i know he needs you youre all that he sees   and if i breathe you will it kill me will you have me or watch me fall if i fix you will you hate me and would you fuck this and let us fall,georgia
i lie in your charms though it harms the best of me and i lie on to my friends to them no wonder why i wait for thee  and i hope like a child widow of the sea i hold these arms around you alls around me  will you be there when the days done will you be there under the same under the same sun under the same under the same sun  my yearn oughta turn these things turn these things around i learned from you oh i made these plans made this plans with you around dear with you around dear  will you be there when the days done will you be there under the same under the same sun under the same sun  will you be there when the days done will you be there under the same under the same sun under the same under the same sun under the same sun under the same sun under the same sun under the same sun under the same sun under the same sun under the same sun under the same sun under the same sun under the same sun under the same sun under the same  lalalala lovely as you are lalalala lovely as you are lalalala lovely as you are lalalala lovely as you are lalalala lovely as you are lalalala lovely as you are,under the same sun
 i used to never wear a seatbelt cause i said i didnt care what happened and i didnt see the point in trying to save myself from an accident cause if somebodys gonna help me whats this fabric gonna help and when im pitched through the windshield i hope the last thing that i felt before the pavement was my body float i hope my soul goes too   i shouldnt have let you leave i should have called you twice but i didnt cause its always something else and i know its a bad time but theres no one left for me to call and i was wondering if you would be my ride and damn it we are gonna figure something out if it takes me all night to make it hurt less   leave the car running im not ready to go it doesnt matter where i just dont want to be alone and as long as youre not tired yet of talking it helps to make it hurt less   oh leave the car running im not ready to go and it doesnt matter where i just dont want to be alone and as long as youre not tired yet of talking it helps to make it hurt less   this year ive started wearing safety belts when im driving because when im with you i dont have to think about myself and it hurts less,hurt less
